name,start_date,end_date,tours,time_control,white,black,date,result,id,series_no,Tournment_serial,concatenate
tournament_102,2014-09-04,2014-09-04,8,classic,"Wei, Sifeng","Yang, Yue",2014-09-04,0.5,tournament_102_61,61,102,102.61
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Xuanyan","Huang, Feirui",2014-09-04,0.5,tournament_102_62,62,102,102.62
tournament_102,2014-09-04,2014-09-04,8,classic,"Xing, Xin","Wang, Yuhong",2014-09-04,0.5,tournament_102_63,63,102,102.63
tournament_102,2014-09-04,2014-09-04,8,classic,"Xie, Weigong","Zhu, Qingzhen",2014-09-04,0.5,tournament_102_64,64,102,102.64
tournament_102,2014-09-04,2014-09-04,8,classic,"Li, Sujin","Hong, Xueyou",2014-09-04,1.0,tournament_102_65,65,102,102.65
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhai, Qungang","Lv, Huiqian",2014-09-04,0.5,tournament_102_66,66,102,102.66
tournament_102,2014-09-04,2014-09-04,8,classic,"Cao, Yiping","Zhu, Guobiao",2014-09-04,0.5,tournament_102_67,67,102,102.67
tournament_102,2014-09-04,2014-09-04,8,classic,"Bi, Luhui","Zhang, Youqiang",2014-09-04,0.5,tournament_102_68,68,102,102.68
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Yuke","Song, Manshen",2014-09-04,0.0,tournament_102_69,69,102,102.69
tournament_102,2014-09-04,2014-09-04,8,classic,"Wu, Dongping","Shi, Yufa",2014-09-04,0.5,tournament_102_70,70,102,102.70
tournament_102,2014-09-04,2014-09-04,8,classic,"Xu, Taishan","Wei, Zhentian",2014-09-04,0.5,tournament_102_71,71,102,102.71
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Cai","Chen, Si",2014-09-04,1.0,tournament_102_72,72,102,102.72
tournament_102,2014-09-04,2014-09-04,8,classic,"Li, Minkang","Chen, Rongshun",2014-09-04,0.0,tournament_102_73,73,102,102.73
tournament_102,2014-09-04,2014-09-04,8,classic,"Qin, Huifei","Shi, Wenyun",2014-09-04,1.0,tournament_102_74,74,102,102.74
tournament_102,2014-09-04,2014-09-04,8,classic,"Lv, Yinwen","Zhang, Jia",2014-09-04,0.5,tournament_102_75,75,102,102.75
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Zhengnan","Chen, Chunqian",2014-09-04,0.5,tournament_102_76,76,102,102.76
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Sen","Ma, Jinwen",2014-09-04,0.0,tournament_102_77,77,102,102.77
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhao, Suirong","Zhang, Xiucong",2014-09-04,0.0,tournament_102_78,78,102,102.78
tournament_102,2014-09-04,2014-09-04,8,classic,"Liu, Jingqiang","Wei, Sifeng",2014-09-04,1.0,tournament_102_79,79,102,102.79
tournament_102,2014-09-04,2014-09-04,8,classic,"Yang, Yue","Xing, Xin",2014-09-04,0.0,tournament_102_80,80,102,102.80
tournament_102,2014-09-04,2014-09-04,8,classic,"Huang, Feirui","Li, Sujin",2014-09-04,1.0,tournament_102_81,81,102,102.81
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Yuhong","Zhou, Ziqiang",2014-09-04,0.0,tournament_102_82,82,102,102.82
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhu, Qingzhen","Wang, Xuanyan",2014-09-04,0.5,tournament_102_83,83,102,102.83
tournament_102,2014-09-04,2014-09-04,8,classic,"Lv, Huiqian","Xie, Weigong",2014-09-04,0.5,tournament_102_84,84,102,102.84
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhu, Guobiao","Zhai, Qungang",2014-09-04,0.5,tournament_102_85,85,102,102.85
tournament_102,2014-09-04,2014-09-04,8,classic,"Song, Manshen","Cao, Yiping",2014-09-04,1.0,tournament_102_86,86,102,102.86
tournament_102,2014-09-04,2014-09-04,8,classic,"Hong, Xueyou","Wang, Cai",2014-09-04,0.5,tournament_102_87,87,102,102.87
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Youqiang","Qin, Huifei",2014-09-04,1.0,tournament_102_88,88,102,102.88
tournament_102,2014-09-04,2014-09-04,8,classic,"Shi, Yufa","Bi, Luhui",2014-09-04,0.0,tournament_102_89,89,102,102.89
tournament_102,2014-09-04,2014-09-04,8,classic,"Wei, Zhentian","Wu, Dongping",2014-09-04,0.5,tournament_102_90,90,102,102.90
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Rongshun","Xu, Taishan",2014-09-04,0.5,tournament_102_91,91,102,102.91
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Si","Chen, Yuke",2014-09-04,1.0,tournament_102_92,92,102,102.92
tournament_102,2014-09-04,2014-09-04,8,classic,"Shi, Wenyun","Li, Minkang",2014-09-04,0.5,tournament_102_93,93,102,102.93
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Jia","Zhang, Zhengnan",2014-09-04,0.5,tournament_102_94,94,102,102.94
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Chunqian","Lv, Yinwen",2014-09-04,0.5,tournament_102_95,95,102,102.95
tournament_102,2014-09-04,2014-09-04,8,classic,"Ma, Jinwen","Liu, Jingqiang",2014-09-04,0.5,tournament_102_96,96,102,102.96
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Xiucong","Chen, Sen",2014-09-04,1.0,tournament_102_97,97,102,102.97
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhou, Ziqiang","Huang, Feirui",2014-09-04,0.5,tournament_102_98,98,102,102.98
tournament_102,2014-09-04,2014-09-04,8,classic,"Xing, Xin","Song, Manshen",2014-09-04,0.5,tournament_102_99,99,102,102.99
tournament_102,2014-09-04,2014-09-04,8,classic,"Wei, Sifeng","Zhao, Suirong",2014-09-04,0.0,tournament_102_100,100,102,102.100
tournament_102,2014-09-04,2014-09-04,8,classic,"Li, Sujin","Zhu, Qingzhen",2014-09-04,0.5,tournament_102_101,101,102,102.101
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Xuanyan","Lv, Huiqian",2014-09-04,0.5,tournament_102_102,102,102,102.102
tournament_102,2014-09-04,2014-09-04,8,classic,"Xie, Weigong","Zhu, Guobiao",2014-09-04,0.5,tournament_102_103,103,102,102.103
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhai, Qungang","Zhang, Youqiang",2014-09-04,0.5,tournament_102_104,104,102,102.104
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Cai","Yang, Yue",2014-09-04,0.5,tournament_102_105,105,102,102.105
tournament_102,2014-09-04,2014-09-04,8,classic,"Cao, Yiping","Wang, Yuhong",2014-09-04,0.0,tournament_102_106,106,102,102.106
tournament_102,2014-09-04,2014-09-04,8,classic,"Bi, Luhui","Hong, Xueyou",2014-09-04,1.0,tournament_102_107,107,102,102.107
tournament_102,2014-09-04,2014-09-04,8,classic,"Qin, Huifei","Wei, Zhentian",2014-09-04,0.5,tournament_102_108,108,102,102.108
tournament_102,2014-09-04,2014-09-04,8,classic,"Wu, Dongping","Chen, Rongshun",2014-09-04,0.0,tournament_102_109,109,102,102.109
tournament_102,2014-09-04,2014-09-04,8,classic,"Xu, Taishan","Chen, Chunqian",2014-09-04,1.0,tournament_102_110,110,102,102.110
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Yuke","Shi, Yufa",2014-09-04,0.5,tournament_102_111,111,102,102.111
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Si","Shi, Wenyun",2014-09-04,0.0,tournament_102_112,112,102,102.112
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Zhengnan","Lv, Yinwen",2014-09-04,0.5,tournament_102_113,113,102,102.113
tournament_102,2014-09-04,2014-09-04,8,classic,"Li, Minkang","Zhang, Jia",2014-09-04,1.0,tournament_102_114,114,102,102.114
tournament_102,2014-09-04,2014-09-04,8,classic,"Huang, Feirui","Ma, Jinwen",2014-09-04,0.5,tournament_102_115,115,102,102.115
tournament_102,2014-09-04,2014-09-04,8,classic,"Song, Manshen","Zhang, Xiucong",2014-09-04,0.5,tournament_102_116,116,102,102.116
tournament_102,2014-09-04,2014-09-04,8,classic,"Liu, Jingqiang","Xing, Xin",2014-09-04,1.0,tournament_102_117,117,102,102.117
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhao, Suirong","Zhou, Ziqiang",2014-09-04,0.5,tournament_102_118,118,102,102.118
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Sen","Bi, Luhui",2014-09-04,1.0,tournament_102_119,119,102,102.119
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhu, Qingzhen","Wang, Cai",2014-09-04,0.0,tournament_102_120,120,102,102.120
tournament_102,2014-09-04,2014-09-04,8,classic,"Lv, Huiqian","Li, Sujin",2014-09-04,1.0,tournament_102_121,121,102,102.121
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhu, Guobiao","Xu, Taishan",2014-09-04,1.0,tournament_102_122,122,102,102.122
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Youqiang","Wang, Xuanyan",2014-09-04,1.0,tournament_102_123,123,102,102.123
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Yuhong","Xie, Weigong",2014-09-04,0.5,tournament_102_124,124,102,102.124
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Rongshun","Zhai, Qungang",2014-09-04,1.0,tournament_102_125,125,102,102.125
tournament_102,2014-09-04,2014-09-04,8,classic,"Yang, Yue","Qin, Huifei",2014-09-04,1.0,tournament_102_126,126,102,102.126
tournament_102,2014-09-04,2014-09-04,8,classic,"Wei, Zhentian","Wei, Sifeng",2014-09-04,1.0,tournament_102_127,127,102,102.127
tournament_102,2014-09-04,2014-09-04,8,classic,"Hong, Xueyou","Cao, Yiping",2014-09-04,0.5,tournament_102_128,128,102,102.128
tournament_102,2014-09-04,2014-09-04,8,classic,"Shi, Yufa","Lv, Yinwen",2014-09-04,0.5,tournament_102_129,129,102,102.129
tournament_102,2014-09-04,2014-09-04,8,classic,"Shi, Wenyun","Wu, Dongping",2014-09-04,0.5,tournament_102_130,130,102,102.130
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Si","Zhang, Zhengnan",2014-09-04,1.0,tournament_102_131,131,102,102.131
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Chunqian","Li, Minkang",2014-09-04,1.0,tournament_102_132,132,102,102.132
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Jia","Chen, Yuke",2014-09-04,1.0,tournament_102_133,133,102,102.133
tournament_102,2014-09-04,2014-09-04,8,classic,"Ma, Jinwen","Song, Manshen",2014-09-04,0.5,tournament_102_134,134,102,102.134
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Xiucong","Huang, Feirui",2014-09-04,1.0,tournament_102_135,135,102,102.135
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Cai","Liu, Jingqiang",2014-09-04,0.0,tournament_102_136,136,102,102.136
tournament_102,2014-09-04,2014-09-04,8,classic,"Xing, Xin","Zhao, Suirong",2014-09-04,0.5,tournament_102_137,137,102,102.137
tournament_102,2014-09-04,2014-09-04,8,classic,"Li, Sujin","Chen, Sen",2014-09-04,1.0,tournament_102_138,138,102,102.138
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhou, Ziqiang","Lv, Huiqian",2014-09-04,1.0,tournament_102_139,139,102,102.139
tournament_102,2014-09-04,2014-09-04,8,classic,"Bi, Luhui","Zhu, Guobiao",2014-09-04,0.0,tournament_102_140,140,102,102.140
tournament_102,2014-09-04,2014-09-04,8,classic,"Xie, Weigong","Zhang, Youqiang",2014-09-04,0.0,tournament_102_141,141,102,102.141
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Xuanyan","Chen, Rongshun",2014-09-04,0.5,tournament_102_142,142,102,102.142
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhai, Qungang","Wang, Yuhong",2014-09-04,0.5,tournament_102_143,143,102,102.143
tournament_102,2014-09-04,2014-09-04,8,classic,"Xu, Taishan","Yang, Yue",2014-09-04,0.0,tournament_102_144,144,102,102.144
tournament_102,2014-09-04,2014-09-04,8,classic,"Cao, Yiping","Wei, Zhentian",2014-09-04,0.5,tournament_102_145,145,102,102.145
tournament_102,2014-09-04,2014-09-04,8,classic,"Wei, Sifeng","Zhu, Qingzhen",2014-09-04,0.5,tournament_102_146,146,102,102.146
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Yuke","Shi, Wenyun",2014-09-04,0.5,tournament_102_147,147,102,102.147
tournament_102,2014-09-04,2014-09-04,8,classic,"Li, Minkang","Hong, Xueyou",2014-09-04,0.0,tournament_102_148,148,102,102.148
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Zhengnan","Shi, Yufa",2014-09-04,0.5,tournament_102_149,149,102,102.149
tournament_102,2014-09-04,2014-09-04,8,classic,"Wu, Dongping","Zhang, Jia",2014-09-04,0.5,tournament_102_150,150,102,102.150
tournament_102,2014-09-04,2014-09-04,8,classic,"Qin, Huifei","Chen, Chunqian",2014-09-04,1.0,tournament_102_151,151,102,102.151
tournament_102,2014-09-04,2014-09-04,8,classic,"Lv, Yinwen","Chen, Si",2014-09-04,1.0,tournament_102_152,152,102,102.152
tournament_103,2014-09-08,2014-09-08,12,classic,沈健琴,孙胜阳,2014-09-08,0.0,tournament_103_1,1,103,103.1
tournament_103,2014-09-08,2014-09-08,12,classic,黄梦莉,杨燕波,2014-09-08,0.5,tournament_103_2,2,103,103.2
tournament_103,2014-09-08,2014-09-08,12,classic,程墨美,胡建静,2014-09-08,1.0,tournament_103_3,3,103,103.3
tournament_103,2014-09-08,2014-09-08,12,classic,王积芝,刘青聪,2014-09-08,0.5,tournament_103_4,4,103,103.4
tournament_103,2014-09-08,2014-09-08,12,classic,秦慧菲,王宣雁,2014-09-08,1.0,tournament_103_5,5,103,103.5
tournament_103,2014-09-08,2014-09-08,12,classic,江波,刘敬强,2014-09-08,0.5,tournament_103_6,6,103,103.6
tournament_103,2014-09-08,2014-09-08,12,classic,李苏瑾,张雅娟,2014-09-08,0.5,tournament_103_7,7,103,103.7
tournament_103,2014-09-08,2014-09-08,12,classic,张正男,秦常明,2014-09-08,0.5,tournament_103_8,8,103,103.8
tournament_103,2014-09-08,2014-09-08,12,classic,邵红从,秦志,2014-09-08,0.0,tournament_103_9,9,103,103.9
tournament_103,2014-09-08,2014-09-08,12,classic,林康俊,杨灵,2014-09-08,0.5,tournament_103_10,10,103,103.10
tournament_103,2014-09-08,2014-09-08,12,classic,宋萌妹,倪招林,2014-09-08,0.5,tournament_103_11,11,103,103.11
tournament_103,2014-09-08,2014-09-08,12,classic,叶霸盛,王吟彬,2014-09-08,0.0,tournament_103_12,12,103,103.12
tournament_103,2014-09-08,2014-09-08,12,classic,谢亮良,曹灵缨,2014-09-08,1.0,tournament_103_13,13,103,103.13
tournament_103,2014-09-08,2014-09-08,12,classic,沈民福,陈森,2014-09-08,1.0,tournament_103_14,14,103,103.14
tournament_103,2014-09-08,2014-09-08,12,classic,陈荣顺,范元,2014-09-08,0.0,tournament_103_15,15,103,103.15
tournament_103,2014-09-08,2014-09-08,12,classic,周紫强,卫明,2014-09-08,0.0,tournament_103_16,16,103,103.16
tournament_103,2014-09-08,2014-09-08,12,classic,徐晨良,刘延兵,2014-09-08,1.0,tournament_103_17,17,103,103.17
tournament_103,2014-09-08,2014-09-08,12,classic,张伟,汪卫胤,2014-09-08,0.0,tournament_103_18,18,103,103.18
tournament_103,2014-09-08,2014-09-08,12,classic,黄慧,秦守云,2014-09-08,1.0,tournament_103_19,19,103,103.19
tournament_103,2014-09-08,2014-09-08,12,classic,李海,陈芝,2014-09-08,0.5,tournament_103_20,20,103,103.20
tournament_103,2014-09-08,2014-09-08,12,classic,魏凯,刘爱桂,2014-09-08,0.5,tournament_103_21,21,103,103.21
tournament_103,2014-09-08,2014-09-08,12,classic,冯燕家,程浩婷,2014-09-08,1.0,tournament_103_22,22,103,103.22
tournament_103,2014-09-08,2014-09-08,12,classic,宋曼燊,黄菲芮,2014-09-08,0.5,tournament_103_23,23,103,103.23
tournament_103,2014-09-08,2014-09-08,12,classic,樊建丽,张跃,2014-09-08,1.0,tournament_103_24,24,103,103.24
tournament_103,2014-09-08,2014-09-08,12,classic,王小生,谭亚,2014-09-08,0.5,tournament_103_25,25,103,103.25
tournament_103,2014-09-08,2014-09-08,12,classic,邢琦萍,张秀聪,2014-09-08,0.5,tournament_103_26,26,103,103.26
tournament_103,2014-09-08,2014-09-08,12,classic,杨俊瑞,梁金州,2014-09-08,0.0,tournament_103_27,27,103,103.27
tournament_103,2014-09-08,2014-09-08,12,classic,孙胜阳,程墨美,2014-09-08,0.5,tournament_103_28,28,103,103.28
tournament_103,2014-09-08,2014-09-08,12,classic,秦志,秦慧菲,2014-09-08,1.0,tournament_103_29,29,103,103.29
tournament_103,2014-09-08,2014-09-08,12,classic,王吟彬,谢亮良,2014-09-08,1.0,tournament_103_30,30,103,103.30
tournament_103,2014-09-08,2014-09-08,12,classic,范元,沈民福,2014-09-08,0.5,tournament_103_31,31,103,103.31
tournament_103,2014-09-08,2014-09-08,12,classic,卫明,徐晨良,2014-09-08,1.0,tournament_103_32,32,103,103.32
tournament_103,2014-09-08,2014-09-08,12,classic,汪卫胤,黄慧,2014-09-08,0.0,tournament_103_33,33,103,103.33
tournament_103,2014-09-08,2014-09-08,12,classic,梁金州,冯燕家,2014-09-08,1.0,tournament_103_34,34,103,103.34
tournament_103,2014-09-08,2014-09-08,12,classic,杨燕波,樊建丽,2014-09-08,0.5,tournament_103_35,35,103,103.35
tournament_103,2014-09-08,2014-09-08,12,classic,刘青聪,黄梦莉,2014-09-08,0.5,tournament_103_36,36,103,103.36
tournament_103,2014-09-08,2014-09-08,12,classic,刘敬强,王积芝,2014-09-08,0.0,tournament_103_37,37,103,103.37
tournament_103,2014-09-08,2014-09-08,12,classic,张雅娟,江波,2014-09-08,0.0,tournament_103_38,38,103,103.38
tournament_103,2014-09-08,2014-09-08,12,classic,秦常明,李苏瑾,2014-09-08,0.5,tournament_103_39,39,103,103.39
tournament_103,2014-09-08,2014-09-08,12,classic,杨灵,张正男,2014-09-08,1.0,tournament_103_40,40,103,103.40
tournament_103,2014-09-08,2014-09-08,12,classic,倪招林,林康俊,2014-09-08,1.0,tournament_103_41,41,103,103.41
tournament_103,2014-09-08,2014-09-08,12,classic,陈芝,宋萌妹,2014-09-08,0.0,tournament_103_42,42,103,103.42
tournament_103,2014-09-08,2014-09-08,12,classic,刘爱桂,李海,2014-09-08,1.0,tournament_103_43,43,103,103.43
tournament_103,2014-09-08,2014-09-08,12,classic,黄菲芮,魏凯,2014-09-08,0.5,tournament_103_44,44,103,103.44
tournament_103,2014-09-08,2014-09-08,12,classic,谭亚,宋曼燊,2014-09-08,1.0,tournament_103_45,45,103,103.45
tournament_103,2014-09-08,2014-09-08,12,classic,张秀聪,王小生,2014-09-08,0.5,tournament_103_46,46,103,103.46
tournament_103,2014-09-08,2014-09-08,12,classic,胡建静,邢琦萍,2014-09-08,0.5,tournament_103_47,47,103,103.47
tournament_103,2014-09-08,2014-09-08,12,classic,王宣雁,沈健琴,2014-09-08,0.0,tournament_103_48,48,103,103.48
tournament_103,2014-09-08,2014-09-08,12,classic,曹灵缨,邵红从,2014-09-08,0.5,tournament_103_49,49,103,103.49
tournament_103,2014-09-08,2014-09-08,12,classic,陈森,叶霸盛,2014-09-08,1.0,tournament_103_50,50,103,103.50
tournament_103,2014-09-08,2014-09-08,12,classic,刘延兵,陈荣顺,2014-09-08,1.0,tournament_103_51,51,103,103.51
tournament_103,2014-09-08,2014-09-08,12,classic,秦守云,周紫强,2014-09-08,0.0,tournament_103_52,52,103,103.52
tournament_103,2014-09-08,2014-09-08,12,classic,程浩婷,张伟,2014-09-08,0.5,tournament_103_53,53,103,103.53
tournament_103,2014-09-08,2014-09-08,12,classic,张跃,杨俊瑞,2014-09-08,0.5,tournament_103_54,54,103,103.54
tournament_103,2014-09-08,2014-09-08,12,classic,黄慧,秦志,2014-09-08,0.5,tournament_103_55,55,103,103.55
tournament_103,2014-09-08,2014-09-08,12,classic,程墨美,王吟彬,2014-09-08,0.5,tournament_103_56,56,103,103.56
tournament_103,2014-09-08,2014-09-08,12,classic,沈民福,卫明,2014-09-08,1.0,tournament_103_57,57,103,103.57
tournament_103,2014-09-08,2014-09-08,12,classic,樊建丽,梁金州,2014-09-08,0.0,tournament_103_58,58,103,103.58
tournament_103,2014-09-08,2014-09-08,12,classic,王积芝,孙胜阳,2014-09-08,1.0,tournament_103_59,59,103,103.59
tournament_103,2014-09-08,2014-09-08,12,classic,江波,范元,2014-09-08,0.0,tournament_103_60,60,103,103.60
tournament_103,2014-09-08,2014-09-08,12,classic,宋萌妹,杨灵,2014-09-08,0.0,tournament_103_61,61,103,103.61
tournament_103,2014-09-08,2014-09-08,12,classic,秦慧菲,倪招林,2014-09-08,0.5,tournament_103_62,62,103,103.62
tournament_103,2014-09-08,2014-09-08,12,classic,谢亮良,刘爱桂,2014-09-08,0.0,tournament_103_63,63,103,103.63
tournament_103,2014-09-08,2014-09-08,12,classic,徐晨良,谭亚,2014-09-08,1.0,tournament_103_64,64,103,103.64
tournament_103,2014-09-08,2014-09-08,12,classic,冯燕家,汪卫胤,2014-09-08,0.0,tournament_103_65,65,103,103.65
tournament_103,2014-09-08,2014-09-08,12,classic,黄梦莉,秦常明,2014-09-08,1.0,tournament_103_66,66,103,103.66
tournament_103,2014-09-08,2014-09-08,12,classic,李苏瑾,杨燕波,2014-09-08,0.5,tournament_103_67,67,103,103.67
tournament_103,2014-09-08,2014-09-08,12,classic,魏凯,刘青聪,2014-09-08,0.0,tournament_103_68,68,103,103.68
tournament_103,2014-09-08,2014-09-08,12,classic,王小生,黄菲芮,2014-09-08,0.5,tournament_103_69,69,103,103.69
tournament_103,2014-09-08,2014-09-08,12,classic,邢琦萍,陈森,2014-09-08,0.0,tournament_103_70,70,103,103.70
tournament_103,2014-09-08,2014-09-08,12,classic,沈健琴,张秀聪,2014-09-08,1.0,tournament_103_71,71,103,103.71
tournament_103,2014-09-08,2014-09-08,12,classic,周紫强,刘延兵,2014-09-08,1.0,tournament_103_72,72,103,103.72
tournament_103,2014-09-08,2014-09-08,12,classic,张正男,刘敬强,2014-09-08,0.0,tournament_103_73,73,103,103.73
tournament_103,2014-09-08,2014-09-08,12,classic,林康俊,张雅娟,2014-09-08,0.5,tournament_103_74,74,103,103.74
tournament_103,2014-09-08,2014-09-08,12,classic,李海,胡建静,2014-09-08,1.0,tournament_103_75,75,103,103.75
tournament_103,2014-09-08,2014-09-08,12,classic,宋曼燊,陈芝,2014-09-08,0.5,tournament_103_76,76,103,103.76
tournament_103,2014-09-08,2014-09-08,12,classic,邵红从,程浩婷,2014-09-08,0.5,tournament_103_77,77,103,103.77
tournament_103,2014-09-08,2014-09-08,12,classic,张伟,曹灵缨,2014-09-08,0.5,tournament_103_78,78,103,103.78
tournament_103,2014-09-08,2014-09-08,12,classic,叶霸盛,张跃,2014-09-08,1.0,tournament_103_79,79,103,103.79
tournament_103,2014-09-08,2014-09-08,12,classic,杨俊瑞,王宣雁,2014-09-08,0.0,tournament_103_80,80,103,103.80
tournament_103,2014-09-08,2014-09-08,12,classic,陈荣顺,秦守云,2014-09-08,0.5,tournament_103_81,81,103,103.81
tournament_103,2014-09-08,2014-09-08,12,classic,梁金州,黄慧,2014-09-08,0.5,tournament_103_82,82,103,103.82
tournament_103,2014-09-08,2014-09-08,12,classic,秦志,沈民福,2014-09-08,1.0,tournament_103_83,83,103,103.83
tournament_103,2014-09-08,2014-09-08,12,classic,王吟彬,王积芝,2014-09-08,0.5,tournament_103_84,84,103,103.84
tournament_103,2014-09-08,2014-09-08,12,classic,范元,程墨美,2014-09-08,1.0,tournament_103_85,85,103,103.85
tournament_103,2014-09-08,2014-09-08,12,classic,杨灵,徐晨良,2014-09-08,1.0,tournament_103_86,86,103,103.86
tournament_103,2014-09-08,2014-09-08,12,classic,刘爱桂,黄梦莉,2014-09-08,1.0,tournament_103_87,87,103,103.87
tournament_103,2014-09-08,2014-09-08,12,classic,卫明,沈健琴,2014-09-08,1.0,tournament_103_88,88,103,103.88
tournament_103,2014-09-08,2014-09-08,12,classic,倪招林,周紫强,2014-09-08,1.0,tournament_103_89,89,103,103.89
tournament_103,2014-09-08,2014-09-08,12,classic,汪卫胤,樊建丽,2014-09-08,1.0,tournament_103_90,90,103,103.90
tournament_103,2014-09-08,2014-09-08,12,classic,刘青聪,江波,2014-09-08,0.5,tournament_103_91,91,103,103.91
tournament_103,2014-09-08,2014-09-08,12,classic,陈森,宋萌妹,2014-09-08,0.5,tournament_103_92,92,103,103.92
tournament_103,2014-09-08,2014-09-08,12,classic,孙胜阳,秦慧菲,2014-09-08,1.0,tournament_103_93,93,103,103.93
tournament_103,2014-09-08,2014-09-08,12,classic,谭亚,李苏瑾,2014-09-08,1.0,tournament_103_94,94,103,103.94
tournament_103,2014-09-08,2014-09-08,12,classic,杨燕波,王小生,2014-09-08,0.5,tournament_103_95,95,103,103.95
tournament_103,2014-09-08,2014-09-08,12,classic,黄菲芮,李海,2014-09-08,0.5,tournament_103_96,96,103,103.96
tournament_103,2014-09-08,2014-09-08,12,classic,刘敬强,谢亮良,2014-09-08,0.5,tournament_103_97,97,103,103.97
tournament_103,2014-09-08,2014-09-08,12,classic,秦常明,冯燕家,2014-09-08,0.0,tournament_103_98,98,103,103.98
tournament_103,2014-09-08,2014-09-08,12,classic,张秀聪,魏凯,2014-09-08,0.0,tournament_103_99,99,103,103.99
tournament_103,2014-09-08,2014-09-08,12,classic,刘延兵,邢琦萍,2014-09-08,0.0,tournament_103_100,100,103,103.100
tournament_103,2014-09-08,2014-09-08,12,classic,张雅娟,宋曼燊,2014-09-08,0.5,tournament_103_101,101,103,103.101
tournament_103,2014-09-08,2014-09-08,12,classic,陈芝,林康俊,2014-09-08,0.5,tournament_103_102,102,103,103.102
tournament_103,2014-09-08,2014-09-08,12,classic,王宣雁,邵红从,2014-09-08,0.5,tournament_103_103,103,103,103.103
tournament_103,2014-09-08,2014-09-08,12,classic,曹灵缨,叶霸盛,2014-09-08,0.5,tournament_103_104,104,103,103.104
tournament_103,2014-09-08,2014-09-08,12,classic,胡建静,张伟,2014-09-08,0.5,tournament_103_105,105,103,103.105
tournament_103,2014-09-08,2014-09-08,12,classic,程浩婷,张正男,2014-09-08,1.0,tournament_103_106,106,103,103.106
tournament_103,2014-09-08,2014-09-08,12,classic,张跃,陈荣顺,2014-09-08,0.5,tournament_103_107,107,103,103.107
tournament_103,2014-09-08,2014-09-08,12,classic,秦守云,杨俊瑞,2014-09-08,1.0,tournament_103_108,108,103,103.108
tournament_103,2014-09-08,2014-09-08,12,classic,王积芝,梁金州,2014-09-08,0.0,tournament_103_109,109,103,103.109
tournament_103,2014-09-08,2014-09-08,12,classic,程墨美,秦志,2014-09-08,0.0,tournament_103_110,110,103,103.110
tournament_103,2014-09-08,2014-09-08,12,classic,黄慧,范元,2014-09-08,0.5,tournament_103_111,111,103,103.111
tournament_103,2014-09-08,2014-09-08,12,classic,沈民福,杨灵,2014-09-08,0.0,tournament_103_112,112,103,103.112
tournament_103,2014-09-08,2014-09-08,12,classic,徐晨良,刘爱桂,2014-09-08,0.5,tournament_103_113,113,103,103.113
tournament_103,2014-09-08,2014-09-08,12,classic,黄梦莉,王吟彬,2014-09-08,0.5,tournament_103_114,114,103,103.114
tournament_103,2014-09-08,2014-09-08,12,classic,江波,卫明,2014-09-08,0.0,tournament_103_115,115,103,103.115
tournament_103,2014-09-08,2014-09-08,12,classic,沈健琴,倪招林,2014-09-08,0.5,tournament_103_116,116,103,103.116
