name,start_date,end_date,tours,time_control,white,black,date,result,id,Pattern,Tournment_serial,series_no,dense_rank
tournament_102,2014-09-04,2014-09-04,8,classic,"Shi, Yufa","Li, Minkang",2014-09-04,1.0,tournament_102_54,102_54,102,54,383
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Jia","Cao, Yiping",2014-09-04,0.0,tournament_102_55,102_55,102,55,384
tournament_102,2014-09-04,2014-09-04,8,classic,"Wei, Zhentian","Lv, Yinwen",2014-09-04,1.0,tournament_102_56,102_56,102,56,385
tournament_102,2014-09-04,2014-09-04,8,classic,"Shi, Wenyun","Zhang, Zhengnan",2014-09-04,0.5,tournament_102_57,102_57,102,57,386
tournament_102,2014-09-04,2014-09-04,8,classic,"Ma, Jinwen","Zhao, Suirong",2014-09-04,1.0,tournament_102_58,102_58,102,58,387
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhou, Ziqiang","Chen, Sen",2014-09-04,0.0,tournament_102_59,102_59,102,59,388
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Xiucong","Liu, Jingqiang",2014-09-04,0.5,tournament_102_60,102_60,102,60,390
tournament_102,2014-09-04,2014-09-04,8,classic,"Wei, Sifeng","Yang, Yue",2014-09-04,0.5,tournament_102_61,102_61,102,61,391
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Xuanyan","Huang, Feirui",2014-09-04,0.5,tournament_102_62,102_62,102,62,392
tournament_102,2014-09-04,2014-09-04,8,classic,"Xing, Xin","Wang, Yuhong",2014-09-04,0.5,tournament_102_63,102_63,102,63,393
tournament_102,2014-09-04,2014-09-04,8,classic,"Xie, Weigong","Zhu, Qingzhen",2014-09-04,0.5,tournament_102_64,102_64,102,64,394
tournament_102,2014-09-04,2014-09-04,8,classic,"Li, Sujin","Hong, Xueyou",2014-09-04,1.0,tournament_102_65,102_65,102,65,395
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhai, Qungang","Lv, Huiqian",2014-09-04,0.5,tournament_102_66,102_66,102,66,396
tournament_102,2014-09-04,2014-09-04,8,classic,"Cao, Yiping","Zhu, Guobiao",2014-09-04,0.5,tournament_102_67,102_67,102,67,397
tournament_102,2014-09-04,2014-09-04,8,classic,"Bi, Luhui","Zhang, Youqiang",2014-09-04,0.5,tournament_102_68,102_68,102,68,398
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Yuke","Song, Manshen",2014-09-04,0.0,tournament_102_69,102_69,102,69,399
tournament_102,2014-09-04,2014-09-04,8,classic,"Wu, Dongping","Shi, Yufa",2014-09-04,0.5,tournament_102_70,102_70,102,70,401
tournament_102,2014-09-04,2014-09-04,8,classic,"Xu, Taishan","Wei, Zhentian",2014-09-04,0.5,tournament_102_71,102_71,102,71,402
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Cai","Chen, Si",2014-09-04,1.0,tournament_102_72,102_72,102,72,403
tournament_102,2014-09-04,2014-09-04,8,classic,"Li, Minkang","Chen, Rongshun",2014-09-04,0.0,tournament_102_73,102_73,102,73,404
tournament_102,2014-09-04,2014-09-04,8,classic,"Qin, Huifei","Shi, Wenyun",2014-09-04,1.0,tournament_102_74,102_74,102,74,405
tournament_102,2014-09-04,2014-09-04,8,classic,"Lv, Yinwen","Zhang, Jia",2014-09-04,0.5,tournament_102_75,102_75,102,75,406
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Zhengnan","Chen, Chunqian",2014-09-04,0.5,tournament_102_76,102_76,102,76,407
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Sen","Ma, Jinwen",2014-09-04,0.0,tournament_102_77,102_77,102,77,408
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhao, Suirong","Zhang, Xiucong",2014-09-04,0.0,tournament_102_78,102_78,102,78,409
tournament_102,2014-09-04,2014-09-04,8,classic,"Liu, Jingqiang","Wei, Sifeng",2014-09-04,1.0,tournament_102_79,102_79,102,79,410
tournament_102,2014-09-04,2014-09-04,8,classic,"Yang, Yue","Xing, Xin",2014-09-04,0.0,tournament_102_80,102_80,102,80,412
tournament_102,2014-09-04,2014-09-04,8,classic,"Huang, Feirui","Li, Sujin",2014-09-04,1.0,tournament_102_81,102_81,102,81,413
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Yuhong","Zhou, Ziqiang",2014-09-04,0.0,tournament_102_82,102_82,102,82,414
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhu, Qingzhen","Wang, Xuanyan",2014-09-04,0.5,tournament_102_83,102_83,102,83,415
tournament_102,2014-09-04,2014-09-04,8,classic,"Lv, Huiqian","Xie, Weigong",2014-09-04,0.5,tournament_102_84,102_84,102,84,416
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhu, Guobiao","Zhai, Qungang",2014-09-04,0.5,tournament_102_85,102_85,102,85,417
tournament_102,2014-09-04,2014-09-04,8,classic,"Song, Manshen","Cao, Yiping",2014-09-04,1.0,tournament_102_86,102_86,102,86,418
tournament_102,2014-09-04,2014-09-04,8,classic,"Hong, Xueyou","Wang, Cai",2014-09-04,0.5,tournament_102_87,102_87,102,87,419
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Youqiang","Qin, Huifei",2014-09-04,1.0,tournament_102_88,102_88,102,88,420
tournament_102,2014-09-04,2014-09-04,8,classic,"Shi, Yufa","Bi, Luhui",2014-09-04,0.0,tournament_102_89,102_89,102,89,421
tournament_102,2014-09-04,2014-09-04,8,classic,"Wei, Zhentian","Wu, Dongping",2014-09-04,0.5,tournament_102_90,102_90,102,90,423
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Rongshun","Xu, Taishan",2014-09-04,0.5,tournament_102_91,102_91,102,91,424
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Si","Chen, Yuke",2014-09-04,1.0,tournament_102_92,102_92,102,92,425
tournament_102,2014-09-04,2014-09-04,8,classic,"Shi, Wenyun","Li, Minkang",2014-09-04,0.5,tournament_102_93,102_93,102,93,426
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Jia","Zhang, Zhengnan",2014-09-04,0.5,tournament_102_94,102_94,102,94,427
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Chunqian","Lv, Yinwen",2014-09-04,0.5,tournament_102_95,102_95,102,95,428
tournament_102,2014-09-04,2014-09-04,8,classic,"Ma, Jinwen","Liu, Jingqiang",2014-09-04,0.5,tournament_102_96,102_96,102,96,429
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Xiucong","Chen, Sen",2014-09-04,1.0,tournament_102_97,102_97,102,97,430
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhou, Ziqiang","Huang, Feirui",2014-09-04,0.5,tournament_102_98,102_98,102,98,431
tournament_102,2014-09-04,2014-09-04,8,classic,"Xing, Xin","Song, Manshen",2014-09-04,0.5,tournament_102_99,102_99,102,99,432
tournament_102,2014-09-04,2014-09-04,8,classic,"Wei, Sifeng","Zhao, Suirong",2014-09-04,0.0,tournament_102_100,102_100,102,100,3
tournament_102,2014-09-04,2014-09-04,8,classic,"Li, Sujin","Zhu, Qingzhen",2014-09-04,0.5,tournament_102_101,102_101,102,101,4
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Xuanyan","Lv, Huiqian",2014-09-04,0.5,tournament_102_102,102_102,102,102,5
tournament_102,2014-09-04,2014-09-04,8,classic,"Xie, Weigong","Zhu, Guobiao",2014-09-04,0.5,tournament_102_103,102_103,102,103,6
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhai, Qungang","Zhang, Youqiang",2014-09-04,0.5,tournament_102_104,102_104,102,104,7
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Cai","Yang, Yue",2014-09-04,0.5,tournament_102_105,102_105,102,105,8
tournament_102,2014-09-04,2014-09-04,8,classic,"Cao, Yiping","Wang, Yuhong",2014-09-04,0.0,tournament_102_106,102_106,102,106,9
tournament_102,2014-09-04,2014-09-04,8,classic,"Bi, Luhui","Hong, Xueyou",2014-09-04,1.0,tournament_102_107,102_107,102,107,10
tournament_102,2014-09-04,2014-09-04,8,classic,"Qin, Huifei","Wei, Zhentian",2014-09-04,0.5,tournament_102_108,102_108,102,108,11
tournament_102,2014-09-04,2014-09-04,8,classic,"Wu, Dongping","Chen, Rongshun",2014-09-04,0.0,tournament_102_109,102_109,102,109,12
tournament_102,2014-09-04,2014-09-04,8,classic,"Xu, Taishan","Chen, Chunqian",2014-09-04,1.0,tournament_102_110,102_110,102,110,14
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Yuke","Shi, Yufa",2014-09-04,0.5,tournament_102_111,102_111,102,111,15
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Si","Shi, Wenyun",2014-09-04,0.0,tournament_102_112,102_112,102,112,16
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Zhengnan","Lv, Yinwen",2014-09-04,0.5,tournament_102_113,102_113,102,113,17
tournament_102,2014-09-04,2014-09-04,8,classic,"Li, Minkang","Zhang, Jia",2014-09-04,1.0,tournament_102_114,102_114,102,114,18
tournament_102,2014-09-04,2014-09-04,8,classic,"Huang, Feirui","Ma, Jinwen",2014-09-04,0.5,tournament_102_115,102_115,102,115,19
tournament_102,2014-09-04,2014-09-04,8,classic,"Song, Manshen","Zhang, Xiucong",2014-09-04,0.5,tournament_102_116,102_116,102,116,20
tournament_102,2014-09-04,2014-09-04,8,classic,"Liu, Jingqiang","Xing, Xin",2014-09-04,1.0,tournament_102_117,102_117,102,117,21
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhao, Suirong","Zhou, Ziqiang",2014-09-04,0.5,tournament_102_118,102_118,102,118,22
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Sen","Bi, Luhui",2014-09-04,1.0,tournament_102_119,102_119,102,119,23
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhu, Qingzhen","Wang, Cai",2014-09-04,0.0,tournament_102_120,102_120,102,120,25
tournament_102,2014-09-04,2014-09-04,8,classic,"Lv, Huiqian","Li, Sujin",2014-09-04,1.0,tournament_102_121,102_121,102,121,26
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhu, Guobiao","Xu, Taishan",2014-09-04,1.0,tournament_102_122,102_122,102,122,27
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Youqiang","Wang, Xuanyan",2014-09-04,1.0,tournament_102_123,102_123,102,123,28
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Yuhong","Xie, Weigong",2014-09-04,0.5,tournament_102_124,102_124,102,124,29
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Rongshun","Zhai, Qungang",2014-09-04,1.0,tournament_102_125,102_125,102,125,30
tournament_102,2014-09-04,2014-09-04,8,classic,"Yang, Yue","Qin, Huifei",2014-09-04,1.0,tournament_102_126,102_126,102,126,31
tournament_102,2014-09-04,2014-09-04,8,classic,"Wei, Zhentian","Wei, Sifeng",2014-09-04,1.0,tournament_102_127,102_127,102,127,32
tournament_102,2014-09-04,2014-09-04,8,classic,"Hong, Xueyou","Cao, Yiping",2014-09-04,0.5,tournament_102_128,102_128,102,128,33
tournament_102,2014-09-04,2014-09-04,8,classic,"Shi, Yufa","Lv, Yinwen",2014-09-04,0.5,tournament_102_129,102_129,102,129,34
tournament_102,2014-09-04,2014-09-04,8,classic,"Shi, Wenyun","Wu, Dongping",2014-09-04,0.5,tournament_102_130,102_130,102,130,36
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Si","Zhang, Zhengnan",2014-09-04,1.0,tournament_102_131,102_131,102,131,37
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Chunqian","Li, Minkang",2014-09-04,1.0,tournament_102_132,102_132,102,132,38
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Jia","Chen, Yuke",2014-09-04,1.0,tournament_102_133,102_133,102,133,39
tournament_102,2014-09-04,2014-09-04,8,classic,"Ma, Jinwen","Song, Manshen",2014-09-04,0.5,tournament_102_134,102_134,102,134,40
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Xiucong","Huang, Feirui",2014-09-04,1.0,tournament_102_135,102_135,102,135,41
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Cai","Liu, Jingqiang",2014-09-04,0.0,tournament_102_136,102_136,102,136,42
tournament_102,2014-09-04,2014-09-04,8,classic,"Xing, Xin","Zhao, Suirong",2014-09-04,0.5,tournament_102_137,102_137,102,137,43
tournament_102,2014-09-04,2014-09-04,8,classic,"Li, Sujin","Chen, Sen",2014-09-04,1.0,tournament_102_138,102_138,102,138,44
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhou, Ziqiang","Lv, Huiqian",2014-09-04,1.0,tournament_102_139,102_139,102,139,45
tournament_102,2014-09-04,2014-09-04,8,classic,"Bi, Luhui","Zhu, Guobiao",2014-09-04,0.0,tournament_102_140,102_140,102,140,47
tournament_102,2014-09-04,2014-09-04,8,classic,"Xie, Weigong","Zhang, Youqiang",2014-09-04,0.0,tournament_102_141,102_141,102,141,48
tournament_102,2014-09-04,2014-09-04,8,classic,"Wang, Xuanyan","Chen, Rongshun",2014-09-04,0.5,tournament_102_142,102_142,102,142,49
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhai, Qungang","Wang, Yuhong",2014-09-04,0.5,tournament_102_143,102_143,102,143,50
tournament_102,2014-09-04,2014-09-04,8,classic,"Xu, Taishan","Yang, Yue",2014-09-04,0.0,tournament_102_144,102_144,102,144,51
tournament_102,2014-09-04,2014-09-04,8,classic,"Cao, Yiping","Wei, Zhentian",2014-09-04,0.5,tournament_102_145,102_145,102,145,52
tournament_102,2014-09-04,2014-09-04,8,classic,"Wei, Sifeng","Zhu, Qingzhen",2014-09-04,0.5,tournament_102_146,102_146,102,146,53
tournament_102,2014-09-04,2014-09-04,8,classic,"Chen, Yuke","Shi, Wenyun",2014-09-04,0.5,tournament_102_147,102_147,102,147,54
tournament_102,2014-09-04,2014-09-04,8,classic,"Li, Minkang","Hong, Xueyou",2014-09-04,0.0,tournament_102_148,102_148,102,148,55
tournament_102,2014-09-04,2014-09-04,8,classic,"Zhang, Zhengnan","Shi, Yufa",2014-09-04,0.5,tournament_102_149,102_149,102,149,56
tournament_102,2014-09-04,2014-09-04,8,classic,"Wu, Dongping","Zhang, Jia",2014-09-04,0.5,tournament_102_150,102_150,102,150,58
tournament_102,2014-09-04,2014-09-04,8,classic,"Qin, Huifei","Chen, Chunqian",2014-09-04,1.0,tournament_102_151,102_151,102,151,59
tournament_102,2014-09-04,2014-09-04,8,classic,"Lv, Yinwen","Chen, Si",2014-09-04,1.0,tournament_102_152,102_152,102,152,60
tournament_103,2014-09-08,2014-09-08,12,classic,沈健琴,孙胜阳,2014-09-08,0.0,tournament_103_1,103_1,103,1,1
tournament_103,2014-09-08,2014-09-08,12,classic,黄梦莉,杨燕波,2014-09-08,0.5,tournament_103_2,103_2,103,2,112
tournament_103,2014-09-08,2014-09-08,12,classic,程墨美,胡建静,2014-09-08,1.0,tournament_103_3,103_3,103,3,223
tournament_103,2014-09-08,2014-09-08,12,classic,王积芝,刘青聪,2014-09-08,0.5,tournament_103_4,103_4,103,4,334
tournament_103,2014-09-08,2014-09-08,12,classic,秦慧菲,王宣雁,2014-09-08,1.0,tournament_103_5,103_5,103,5,378
tournament_103,2014-09-08,2014-09-08,12,classic,江波,刘敬强,2014-09-08,0.5,tournament_103_6,103_6,103,6,389
tournament_103,2014-09-08,2014-09-08,12,classic,李苏瑾,张雅娟,2014-09-08,0.5,tournament_103_7,103_7,103,7,400
tournament_103,2014-09-08,2014-09-08,12,classic,张正男,秦常明,2014-09-08,0.5,tournament_103_8,103_8,103,8,411
tournament_103,2014-09-08,2014-09-08,12,classic,邵红从,秦志,2014-09-08,0.0,tournament_103_9,103_9,103,9,422
tournament_103,2014-09-08,2014-09-08,12,classic,林康俊,杨灵,2014-09-08,0.5,tournament_103_10,103_10,103,10,2
tournament_103,2014-09-08,2014-09-08,12,classic,宋萌妹,倪招林,2014-09-08,0.5,tournament_103_11,103_11,103,11,13
tournament_103,2014-09-08,2014-09-08,12,classic,叶霸盛,王吟彬,2014-09-08,0.0,tournament_103_12,103_12,103,12,24
tournament_103,2014-09-08,2014-09-08,12,classic,谢亮良,曹灵缨,2014-09-08,1.0,tournament_103_13,103_13,103,13,35
tournament_103,2014-09-08,2014-09-08,12,classic,沈民福,陈森,2014-09-08,1.0,tournament_103_14,103_14,103,14,46
tournament_103,2014-09-08,2014-09-08,12,classic,陈荣顺,范元,2014-09-08,0.0,tournament_103_15,103_15,103,15,57
tournament_103,2014-09-08,2014-09-08,12,classic,周紫强,卫明,2014-09-08,0.0,tournament_103_16,103_16,103,16,68
tournament_103,2014-09-08,2014-09-08,12,classic,徐晨良,刘延兵,2014-09-08,1.0,tournament_103_17,103_17,103,17,79
tournament_103,2014-09-08,2014-09-08,12,classic,张伟,汪卫胤,2014-09-08,0.0,tournament_103_18,103_18,103,18,90
tournament_103,2014-09-08,2014-09-08,12,classic,黄慧,秦守云,2014-09-08,1.0,tournament_103_19,103_19,103,19,101
tournament_103,2014-09-08,2014-09-08,12,classic,李海,陈芝,2014-09-08,0.5,tournament_103_20,103_20,103,20,113
tournament_103,2014-09-08,2014-09-08,12,classic,魏凯,刘爱桂,2014-09-08,0.5,tournament_103_21,103_21,103,21,124
tournament_103,2014-09-08,2014-09-08,12,classic,冯燕家,程浩婷,2014-09-08,1.0,tournament_103_22,103_22,103,22,135
tournament_103,2014-09-08,2014-09-08,12,classic,宋曼燊,黄菲芮,2014-09-08,0.5,tournament_103_23,103_23,103,23,146
tournament_103,2014-09-08,2014-09-08,12,classic,樊建丽,张跃,2014-09-08,1.0,tournament_103_24,103_24,103,24,157
tournament_103,2014-09-08,2014-09-08,12,classic,王小生,谭亚,2014-09-08,0.5,tournament_103_25,103_25,103,25,168
tournament_103,2014-09-08,2014-09-08,12,classic,邢琦萍,张秀聪,2014-09-08,0.5,tournament_103_26,103_26,103,26,179
tournament_103,2014-09-08,2014-09-08,12,classic,杨俊瑞,梁金州,2014-09-08,0.0,tournament_103_27,103_27,103,27,190
tournament_103,2014-09-08,2014-09-08,12,classic,孙胜阳,程墨美,2014-09-08,0.5,tournament_103_28,103_28,103,28,201
tournament_103,2014-09-08,2014-09-08,12,classic,秦志,秦慧菲,2014-09-08,1.0,tournament_103_29,103_29,103,29,212
tournament_103,2014-09-08,2014-09-08,12,classic,王吟彬,谢亮良,2014-09-08,1.0,tournament_103_30,103_30,103,30,224
tournament_103,2014-09-08,2014-09-08,12,classic,范元,沈民福,2014-09-08,0.5,tournament_103_31,103_31,103,31,235
tournament_103,2014-09-08,2014-09-08,12,classic,卫明,徐晨良,2014-09-08,1.0,tournament_103_32,103_32,103,32,246
tournament_103,2014-09-08,2014-09-08,12,classic,汪卫胤,黄慧,2014-09-08,0.0,tournament_103_33,103_33,103,33,257
tournament_103,2014-09-08,2014-09-08,12,classic,梁金州,冯燕家,2014-09-08,1.0,tournament_103_34,103_34,103,34,268
tournament_103,2014-09-08,2014-09-08,12,classic,杨燕波,樊建丽,2014-09-08,0.5,tournament_103_35,103_35,103,35,279
tournament_103,2014-09-08,2014-09-08,12,classic,刘青聪,黄梦莉,2014-09-08,0.5,tournament_103_36,103_36,103,36,290
tournament_103,2014-09-08,2014-09-08,12,classic,刘敬强,王积芝,2014-09-08,0.0,tournament_103_37,103_37,103,37,301
tournament_103,2014-09-08,2014-09-08,12,classic,张雅娟,江波,2014-09-08,0.0,tournament_103_38,103_38,103,38,312
tournament_103,2014-09-08,2014-09-08,12,classic,秦常明,李苏瑾,2014-09-08,0.5,tournament_103_39,103_39,103,39,323
tournament_103,2014-09-08,2014-09-08,12,classic,杨灵,张正男,2014-09-08,1.0,tournament_103_40,103_40,103,40,335
tournament_103,2014-09-08,2014-09-08,12,classic,倪招林,林康俊,2014-09-08,1.0,tournament_103_41,103_41,103,41,346
tournament_103,2014-09-08,2014-09-08,12,classic,陈芝,宋萌妹,2014-09-08,0.0,tournament_103_42,103_42,103,42,357
tournament_103,2014-09-08,2014-09-08,12,classic,刘爱桂,李海,2014-09-08,1.0,tournament_103_43,103_43,103,43,368
tournament_103,2014-09-08,2014-09-08,12,classic,黄菲芮,魏凯,2014-09-08,0.5,tournament_103_44,103_44,103,44,372
tournament_103,2014-09-08,2014-09-08,12,classic,谭亚,宋曼燊,2014-09-08,1.0,tournament_103_45,103_45,103,45,373
tournament_103,2014-09-08,2014-09-08,12,classic,张秀聪,王小生,2014-09-08,0.5,tournament_103_46,103_46,103,46,374
tournament_103,2014-09-08,2014-09-08,12,classic,胡建静,邢琦萍,2014-09-08,0.5,tournament_103_47,103_47,103,47,375
tournament_103,2014-09-08,2014-09-08,12,classic,王宣雁,沈健琴,2014-09-08,0.0,tournament_103_48,103_48,103,48,376
tournament_103,2014-09-08,2014-09-08,12,classic,曹灵缨,邵红从,2014-09-08,0.5,tournament_103_49,103_49,103,49,377
tournament_103,2014-09-08,2014-09-08,12,classic,陈森,叶霸盛,2014-09-08,1.0,tournament_103_50,103_50,103,50,379
tournament_103,2014-09-08,2014-09-08,12,classic,刘延兵,陈荣顺,2014-09-08,1.0,tournament_103_51,103_51,103,51,380
tournament_103,2014-09-08,2014-09-08,12,classic,秦守云,周紫强,2014-09-08,0.0,tournament_103_52,103_52,103,52,381
tournament_103,2014-09-08,2014-09-08,12,classic,程浩婷,张伟,2014-09-08,0.5,tournament_103_53,103_53,103,53,382
tournament_103,2014-09-08,2014-09-08,12,classic,张跃,杨俊瑞,2014-09-08,0.5,tournament_103_54,103_54,103,54,383
tournament_103,2014-09-08,2014-09-08,12,classic,黄慧,秦志,2014-09-08,0.5,tournament_103_55,103_55,103,55,384
tournament_103,2014-09-08,2014-09-08,12,classic,程墨美,王吟彬,2014-09-08,0.5,tournament_103_56,103_56,103,56,385
tournament_103,2014-09-08,2014-09-08,12,classic,沈民福,卫明,2014-09-08,1.0,tournament_103_57,103_57,103,57,386
tournament_103,2014-09-08,2014-09-08,12,classic,樊建丽,梁金州,2014-09-08,0.0,tournament_103_58,103_58,103,58,387
tournament_103,2014-09-08,2014-09-08,12,classic,王积芝,孙胜阳,2014-09-08,1.0,tournament_103_59,103_59,103,59,388
tournament_103,2014-09-08,2014-09-08,12,classic,江波,范元,2014-09-08,0.0,tournament_103_60,103_60,103,60,390
tournament_103,2014-09-08,2014-09-08,12,classic,宋萌妹,杨灵,2014-09-08,0.0,tournament_103_61,103_61,103,61,391
tournament_103,2014-09-08,2014-09-08,12,classic,秦慧菲,倪招林,2014-09-08,0.5,tournament_103_62,103_62,103,62,392
tournament_103,2014-09-08,2014-09-08,12,classic,谢亮良,刘爱桂,2014-09-08,0.0,tournament_103_63,103_63,103,63,393
tournament_103,2014-09-08,2014-09-08,12,classic,徐晨良,谭亚,2014-09-08,1.0,tournament_103_64,103_64,103,64,394
tournament_103,2014-09-08,2014-09-08,12,classic,冯燕家,汪卫胤,2014-09-08,0.0,tournament_103_65,103_65,103,65,395
tournament_103,2014-09-08,2014-09-08,12,classic,黄梦莉,秦常明,2014-09-08,1.0,tournament_103_66,103_66,103,66,396
tournament_103,2014-09-08,2014-09-08,12,classic,李苏瑾,杨燕波,2014-09-08,0.5,tournament_103_67,103_67,103,67,397
tournament_103,2014-09-08,2014-09-08,12,classic,魏凯,刘青聪,2014-09-08,0.0,tournament_103_68,103_68,103,68,398
tournament_103,2014-09-08,2014-09-08,12,classic,王小生,黄菲芮,2014-09-08,0.5,tournament_103_69,103_69,103,69,399
tournament_103,2014-09-08,2014-09-08,12,classic,邢琦萍,陈森,2014-09-08,0.0,tournament_103_70,103_70,103,70,401
tournament_103,2014-09-08,2014-09-08,12,classic,沈健琴,张秀聪,2014-09-08,1.0,tournament_103_71,103_71,103,71,402
tournament_103,2014-09-08,2014-09-08,12,classic,周紫强,刘延兵,2014-09-08,1.0,tournament_103_72,103_72,103,72,403
tournament_103,2014-09-08,2014-09-08,12,classic,张正男,刘敬强,2014-09-08,0.0,tournament_103_73,103_73,103,73,404
tournament_103,2014-09-08,2014-09-08,12,classic,林康俊,张雅娟,2014-09-08,0.5,tournament_103_74,103_74,103,74,405
tournament_103,2014-09-08,2014-09-08,12,classic,李海,胡建静,2014-09-08,1.0,tournament_103_75,103_75,103,75,406
tournament_103,2014-09-08,2014-09-08,12,classic,宋曼燊,陈芝,2014-09-08,0.5,tournament_103_76,103_76,103,76,407
tournament_103,2014-09-08,2014-09-08,12,classic,邵红从,程浩婷,2014-09-08,0.5,tournament_103_77,103_77,103,77,408
tournament_103,2014-09-08,2014-09-08,12,classic,张伟,曹灵缨,2014-09-08,0.5,tournament_103_78,103_78,103,78,409
tournament_103,2014-09-08,2014-09-08,12,classic,叶霸盛,张跃,2014-09-08,1.0,tournament_103_79,103_79,103,79,410
tournament_103,2014-09-08,2014-09-08,12,classic,杨俊瑞,王宣雁,2014-09-08,0.0,tournament_103_80,103_80,103,80,412
tournament_103,2014-09-08,2014-09-08,12,classic,陈荣顺,秦守云,2014-09-08,0.5,tournament_103_81,103_81,103,81,413
tournament_103,2014-09-08,2014-09-08,12,classic,梁金州,黄慧,2014-09-08,0.5,tournament_103_82,103_82,103,82,414
tournament_103,2014-09-08,2014-09-08,12,classic,秦志,沈民福,2014-09-08,1.0,tournament_103_83,103_83,103,83,415
tournament_103,2014-09-08,2014-09-08,12,classic,王吟彬,王积芝,2014-09-08,0.5,tournament_103_84,103_84,103,84,416
tournament_103,2014-09-08,2014-09-08,12,classic,范元,程墨美,2014-09-08,1.0,tournament_103_85,103_85,103,85,417
tournament_103,2014-09-08,2014-09-08,12,classic,杨灵,徐晨良,2014-09-08,1.0,tournament_103_86,103_86,103,86,418
tournament_103,2014-09-08,2014-09-08,12,classic,刘爱桂,黄梦莉,2014-09-08,1.0,tournament_103_87,103_87,103,87,419
tournament_103,2014-09-08,2014-09-08,12,classic,卫明,沈健琴,2014-09-08,1.0,tournament_103_88,103_88,103,88,420
tournament_103,2014-09-08,2014-09-08,12,classic,倪招林,周紫强,2014-09-08,1.0,tournament_103_89,103_89,103,89,421
tournament_103,2014-09-08,2014-09-08,12,classic,汪卫胤,樊建丽,2014-09-08,1.0,tournament_103_90,103_90,103,90,423
tournament_103,2014-09-08,2014-09-08,12,classic,刘青聪,江波,2014-09-08,0.5,tournament_103_91,103_91,103,91,424
tournament_103,2014-09-08,2014-09-08,12,classic,陈森,宋萌妹,2014-09-08,0.5,tournament_103_92,103_92,103,92,425
tournament_103,2014-09-08,2014-09-08,12,classic,孙胜阳,秦慧菲,2014-09-08,1.0,tournament_103_93,103_93,103,93,426
tournament_103,2014-09-08,2014-09-08,12,classic,谭亚,李苏瑾,2014-09-08,1.0,tournament_103_94,103_94,103,94,427
tournament_103,2014-09-08,2014-09-08,12,classic,杨燕波,王小生,2014-09-08,0.5,tournament_103_95,103_95,103,95,428
tournament_103,2014-09-08,2014-09-08,12,classic,黄菲芮,李海,2014-09-08,0.5,tournament_103_96,103_96,103,96,429
tournament_103,2014-09-08,2014-09-08,12,classic,刘敬强,谢亮良,2014-09-08,0.5,tournament_103_97,103_97,103,97,430
tournament_103,2014-09-08,2014-09-08,12,classic,秦常明,冯燕家,2014-09-08,0.0,tournament_103_98,103_98,103,98,431
tournament_103,2014-09-08,2014-09-08,12,classic,张秀聪,魏凯,2014-09-08,0.0,tournament_103_99,103_99,103,99,432
tournament_103,2014-09-08,2014-09-08,12,classic,刘延兵,邢琦萍,2014-09-08,0.0,tournament_103_100,103_100,103,100,3
tournament_103,2014-09-08,2014-09-08,12,classic,张雅娟,宋曼燊,2014-09-08,0.5,tournament_103_101,103_101,103,101,4
